dataset,cfg,phi,interesting,reason_skipped,K,n_executions,K_ratio,cfg_height,cfg_height_norm,avg_behavior_size,support_min,support_mean,support_max,reduction_from_bottom,compression_from_bottom,behavior_time_s,mining_time_s,miner,n_graphs,avg_mining_graph_size,total_mining_graph_size,min_support_effective,n_patterns_raw,n_patterns_in_window,pattern_support_min,pattern_support_mean,pattern_support_median,pattern_support_max,pattern_support_ratio_mean,pattern_support_ratio_median,pattern_support_ratio_max,high_support_threshold_ratio,high_support_threshold_abs,n_high_support_patterns,high_support_pattern_ratio
hinge_production_filtered,"(1, 1, 3, 3, 1, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2,2907,0.0006879944960440316,15,1.0,26.995184038527693,7,1453.5,2900,0.9993120055039559,0.0,0.1997895829999976,2.19117612499997,gspan,2907,26.995184038527693,78475,145,6,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,726,0,0.0
hinge_production_filtered,"(0, 1, 3, 3, 1, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2,2907,0.0006879944960440316,14,0.9333333333333333,26.995184038527693,7,1453.5,2900,0.9993120055039559,0.0,0.33514337500000124,2.202336166000009,gspan,2907,26.995184038527693,78475,145,6,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,726,0,0.0
hinge_production_filtered,"(1, 0, 3, 3, 1, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = id  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,False,no merging (K = n_executions),2907,2907,1.0,14,0.9333333333333333,26.995184038527693,1,1.0,1,0.0,0.0,0.1988649159999909,,,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0,0,0.0
hinge_production_filtered,"(1, 1, 2, 3, 1, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,15,2907,0.005159958720330237,14,0.9333333333333333,26.995184038527693,1,193.8,608,0.9948400412796697,0.0,0.3286452920000045,3.3199781670000448,gspan,2907,26.995184038527693,78475,145,11,8,787,1130.375,1297.0,1372,0.38884588923288615,0.4461644306845545,0.4719642242862057,0.25,726,8,1.0
hinge_production_filtered,"(1, 1, 3, 2, 1, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,28,2907,0.009631922944616443,14,0.9333333333333333,26.995184038527693,1,103.82142857142857,696,0.9903680770553835,0.0,0.39713841700000785,40.709014042000035,gspan,2907,26.995184038527693,78475,145,17,14,198,509.35714285714283,497.0,1367,0.1752174554032139,0.17096663226694186,0.4702442380460956,0.25,726,2,0.14285714285714285
hinge_production_filtered,"(1, 1, 3, 3, 0, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,291,2907,0.1001031991744066,14,0.9333333333333333,26.995184038527693,7,9.989690721649485,10,0.8998968008255934,0.0,0.20280541700000754,1.8323638340000343,gspan,2907,26.995184038527693,78475,145,4,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,726,0,0.0
hinge_production_filtered,"(1, 1, 3, 3, 1, 2, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,6,2907,0.0020639834881320948,14,0.9333333333333333,26.995184038527693,2,484.5,1266,0.9979360165118679,0.0,0.20353733299999988,3.515552083999978,gspan,2907,26.995184038527693,78475,145,10,7,788,1018.5714285714286,848,1268,0.3503857683424247,0.2917096663226694,0.43618851049191604,0.25,726,7,1.0
hinge_production_filtered,"(1, 1, 3, 3, 1, 3, 0, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = id  │  steelsheet: ρ = type,False,no merging (K = n_executions),2907,2907,1.0,14,0.9333333333333333,26.995184038527693,1,1.0,1,0.0,0.0,0.20279216699999836,,,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0,0,0.0
hinge_production_filtered,"(1, 1, 3, 3, 1, 3, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,15,2907,0.005159958720330237,15,1.0,26.995184038527693,1,193.8,631,0.9948400412796697,0.0,0.1843616250000082,3.915939083000012,gspan,2907,26.995184038527693,78475,145,14,10,1187,1661.8,1495.0,2066,0.5716546267629858,0.5142758857929136,0.7106983144134847,0.25,726,10,1.0
hinge_production_filtered,"(1, 1, 3, 3, 1, 3, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,11,2907,0.003783969728242174,14,0.9333333333333333,26.995184038527693,6,264.27272727272725,712,0.9962160302717579,0.0,0.4950785829999944,3.709174125000004,gspan,2907,26.995184038527693,78475,145,14,10,702,773.9,793.0,810,0.26621947024423803,0.27278981768145855,0.2786377708978328,0.25,726,8,0.8
hinge_production_filtered,"(0, 1, 2, 3, 1, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,15,2907,0.005159958720330237,13,0.8666666666666667,26.995184038527693,1,193.8,608,0.9948400412796697,0.0,0.19138691599999902,3.386703417000035,gspan,2907,26.995184038527693,78475,145,11,8,787,1130.375,1297.0,1372,0.38884588923288615,0.4461644306845545,0.4719642242862057,0.25,726,8,1.0
hinge_production_filtered,"(0, 1, 3, 2, 1, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,28,2907,0.009631922944616443,13,0.8666666666666667,26.995184038527693,1,103.82142857142857,696,0.9903680770553835,0.0,0.20449275,44.55433275000007,gspan,2907,26.995184038527693,78475,145,17,14,198,509.35714285714283,497.0,1367,0.1752174554032139,0.17096663226694186,0.4702442380460956,0.25,726,2,0.14285714285714285
hinge_production_filtered,"(0, 1, 3, 3, 0, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,291,2907,0.1001031991744066,13,0.8666666666666667,26.995184038527693,7,9.989690721649485,10,0.8998968008255934,0.0,0.5804310000000044,1.7784478749999835,gspan,2907,26.995184038527693,78475,145,4,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,726,0,0.0
hinge_production_filtered,"(0, 1, 3, 3, 1, 2, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,6,2907,0.0020639834881320948,13,0.8666666666666667,26.995184038527693,2,484.5,1266,0.9979360165118679,0.0,0.2024297500000074,3.222526249999987,gspan,2907,26.995184038527693,78475,145,10,7,788,1018.5714285714286,848,1268,0.3503857683424247,0.2917096663226694,0.43618851049191604,0.25,726,7,1.0
hinge_production_filtered,"(0, 1, 3, 3, 1, 3, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,15,2907,0.005159958720330237,14,0.9333333333333333,26.995184038527693,1,193.8,631,0.9948400412796697,0.0,0.6138482499999895,3.7817282500000147,gspan,2907,26.995184038527693,78475,145,14,10,1187,1661.8,1495.0,2066,0.5716546267629858,0.5142758857929136,0.7106983144134847,0.25,726,10,1.0
hinge_production_filtered,"(0, 1, 3, 3, 1, 3, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,11,2907,0.003783969728242174,13,0.8666666666666667,26.995184038527693,6,264.27272727272725,712,0.9962160302717579,0.0,0.6110200419999927,3.9138049590000037,gspan,2907,26.995184038527693,78475,145,14,10,702,773.9,793.0,810,0.26621947024423803,0.27278981768145855,0.2786377708978328,0.25,726,8,0.8
hinge_production_filtered,"(1, 1, 1, 3, 1, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,1512,2907,0.5201238390092879,13,0.8666666666666667,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0,0.18367891700000882,4.837503707999986,gspan,2907,26.995184038527693,78475,145,17,14,163,188.07142857142858,189.0,207,0.06469605386014055,0.06501547987616099,0.07120743034055728,0.25,726,0,0.0
hinge_production_filtered,"(1, 1, 2, 2, 1, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,120,2907,0.0412796697626419,13,0.8666666666666667,26.995184038527693,1,24.225,271,0.9587203302373581,0.0,0.19507879099998604,44.385719041000016,gspan,2907,26.995184038527693,78475,145,23,23,198,733.4782608695652,696,1372,0.25231450322310467,0.239422084623323,0.4719642242862057,0.25,726,10,0.43478260869565216
hinge_production_filtered,"(1, 1, 2, 3, 0, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,1735,2907,0.5968352253181974,13,0.8666666666666667,26.995184038527693,1,1.6755043227665707,6,0.40316477468180256,0.0,0.19208066699999904,2.9202816250000296,gspan,2907,26.995184038527693,78475,145,9,8,787,1130.375,1297.0,1372,0.38884588923288615,0.4461644306845545,0.4719642242862057,0.25,726,8,1.0
hinge_production_filtered,"(1, 1, 2, 3, 1, 2, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,18,2907,0.006191950464396285,13,0.8666666666666667,26.995184038527693,1,161.5,560,0.9938080495356038,0.0,0.1925135829999931,5.380894916999978,gspan,2907,26.995184038527693,78475,145,19,19,787,1062.4736842105262,1266,1338,0.3654880234642333,0.43550051599587203,0.4602683178534572,0.25,726,19,1.0
hinge_production_filtered,"(1, 1, 2, 3, 1, 3, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,31,2907,0.010663914688682491,14,0.9333333333333333,26.995184038527693,1,93.7741935483871,539,0.9893360853113176,0.0,0.18134395799999936,7.136275875000024,gspan,2907,26.995184038527693,78475,145,27,24,156,965.5,1005.0,2066,0.33212934296525626,0.3457172342621259,0.7106983144134847,0.25,726,17,0.7083333333333334
hinge_production_filtered,"(1, 1, 2, 3, 1, 3, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,89,2907,0.03061575507395941,13,0.8666666666666667,26.995184038527693,1,32.662921348314605,158,0.9693842449260406,0.0,0.1929848749999934,7.76665970900001,gspan,2907,26.995184038527693,78475,145,31,28,310,567.8571428571429,368.0,1372,0.19534129441250186,0.12659098727210183,0.4719642242862057,0.25,726,8,0.2857142857142857
hinge_production_filtered,"(1, 1, 3, 1, 1, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2711,2907,0.9325765393876849,13,0.8666666666666667,26.995184038527693,1,1.0722980450018444,4,0.06742346061231508,0.0,0.20631012500000168,1.6034360000001016,gspan,2907,26.995184038527693,78475,145,3,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,726,0,0.0
hinge_production_filtered,"(1, 1, 3, 2, 0, 3, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,846,2907,0.29102167182662536,13,0.8666666666666667,26.995184038527693,1,3.4361702127659575,9,0.7089783281733746,0.0,0.20511341699999264,2.3809024999999338,gspan,2907,26.995184038527693,78475,145,6,3,696,969.0,844,1367,0.3333333333333333,0.29033367733058135,0.4702442380460956,0.25,726,2,0.6666666666666666
hinge_production_filtered,"(1, 1, 3, 2, 1, 2, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,67,2907,0.02304781561747506,13,0.8666666666666667,26.995184038527693,1,43.38805970149254,372,0.976952184382525,0.0,0.20645595900001013,5.236941958999978,gspan,2907,26.995184038527693,78475,145,18,15,155,358.8666666666667,330,747,0.12344914574016741,0.11351909184726522,0.25696594427244585,0.25,726,2,0.13333333333333333
hinge_production_filtered,"(1, 1, 3, 2, 1, 3, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,115,2907,0.03955968352253182,14,0.9333333333333333,26.995184038527693,1,25.278260869565216,257,0.9604403164774682,0.0,0.8407122079999851,6.866879874999995,gspan,2907,26.995184038527693,78475,145,26,25,198,977.8,696,2066,0.3363605091159271,0.239422084623323,0.7106983144134847,0.25,726,12,0.48
hinge_production_filtered,"(1, 1, 3, 2, 1, 3, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,125,2907,0.042999656002751976,13,0.8666666666666667,26.995184038527693,1,23.256,179,0.957000343997248,0.0,0.2080664160000083,6.622258041999885,gspan,2907,26.995184038527693,78475,145,25,24,198,619.5833333333334,699.0,1367,0.21313496158697398,0.24045407636738905,0.4702442380460956,0.25,726,10,0.4166666666666667
hinge_production_filtered,"(1, 1, 3, 3, 0, 2, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,851,2907,0.29274165806673547,13,0.8666666666666667,26.995184038527693,1,3.4159811985898942,9,0.7072583419332645,0.0,0.20099541600001203,2.53502299999991,gspan,2907,26.995184038527693,78475,145,6,3,848,1128.0,1268,1268,0.38802889576883387,0.43618851049191604,0.43618851049191604,0.25,726,3,1.0
hinge_production_filtered,"(1, 1, 3, 3, 0, 3, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,1727,2907,0.5940832473340213,14,0.9333333333333333,26.995184038527693,1,1.68326577880718,7,0.4059167526659787,0.0,0.18618624999999156,3.3811004169999705,gspan,2907,26.995184038527693,78475,145,12,10,1187,1661.8,1495.0,2066,0.5716546267629858,0.5142758857929136,0.7106983144134847,0.25,726,10,1.0
hinge_production_filtered,"(1, 1, 3, 3, 0, 3, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,400,2907,0.13759889920880633,13,0.8666666666666667,26.995184038527693,1,7.2675,10,0.8624011007911937,0.0,0.20311704200000236,3.184809249999944,gspan,2907,26.995184038527693,78475,145,11,9,702,769.8888888888889,793,810,0.26483965906050533,0.27278981768145855,0.2786377708978328,0.25,726,7,0.7777777777777778
hinge_production_filtered,"(1, 1, 3, 3, 1, 1, 1, 4)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,75,2907,0.025799793601651185,13,0.8666666666666667,26.995184038527693,1,38.76,114,0.9742002063983488,0.0,0.2047989579999978,1.4571067500000936,gspan,2907,26.995184038527693,78475,145,3,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,726,0,0.0
hinge_production_filtered,"(1, 1, 3, 3, 1, 2, 1, 2)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,22,2907,0.007567939456484348,14,0.9333333333333333,26.995184038527693,1,132.13636363636363,529,0.9924320605435156,0.0,0.18617445900000007,4.843650792000062,gspan,2907,26.995184038527693,78475,145,18,17,788,1396.9411764705883,1268,2066,0.48054392035451954,0.43618851049191604,0.7106983144134847,0.25,726,17,1.0
hinge_production_filtered,"(1, 1, 3, 3, 1, 2, 1, 3)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,33,2907,0.011351909184726523,13,0.8666666666666667,26.995184038527693,1,88.0909090909091,328,0.9886480908152735,0.0,0.20579358299997352,4.604633624999906,gspan,2907,26.995184038527693,78475,145,18,17,702,874.6470588235294,810,1268,0.3008761812258443,0.2786377708978328,0.43618851049191604,0.25,726,15,0.8823529411764706
hinge_production_filtered,"(1, 1, 3, 3, 1, 3, 1, 1)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg,True,,1512,2907,0.5201238390092879,14,0.9333333333333333,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0,0.1732158749999826,7.783599041999878,gspan,2907,26.995184038527693,78475,145,31,24,156,182.875,183.5,207,0.06290849673202614,0.0631234950120399,0.07120743034055728,0.25,726,0,0.0
hinge_production_filtered,"(1, 1, 3, 3, 1, 3, 1, 0)",facility: ρ = type  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = id,False,no merging (K = n_executions),2907,2907,1.0,13,0.8666666666666667,26.995184038527693,1,1.0,1,0.0,0.0,0.1662318340000013,,,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0,0,0.0
hinge_production_filtered,"(0, 1, 1, 3, 1, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,1512,2907,0.5201238390092879,12,0.8,26.995184038527693,1,1.9226190476190477,8,0.47987616099071206,0.0,0.18332370799998898,4.709619833000033,gspan,2907,26.995184038527693,78475,145,17,14,163,188.07142857142858,189.0,207,0.06469605386014055,0.06501547987616099,0.07120743034055728,0.25,726,0,0.0
hinge_production_filtered,"(0, 1, 2, 2, 1, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,120,2907,0.0412796697626419,12,0.8,26.995184038527693,1,24.225,271,0.9587203302373581,0.0,0.1955975829999943,6.322461167000029,gspan,2907,26.995184038527693,78475,145,23,23,198,733.4782608695652,696,1372,0.25231450322310467,0.239422084623323,0.4719642242862057,0.25,726,10,0.43478260869565216
hinge_production_filtered,"(0, 1, 2, 3, 0, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,1735,2907,0.5968352253181974,12,0.8,26.995184038527693,1,1.6755043227665707,6,0.40316477468180256,0.0,1.0997787089999917,41.77395970799989,gspan,2907,26.995184038527693,78475,145,9,8,787,1130.375,1297.0,1372,0.38884588923288615,0.4461644306845545,0.4719642242862057,0.25,726,8,1.0
hinge_production_filtered,"(0, 1, 2, 3, 1, 2, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,18,2907,0.006191950464396285,12,0.8,26.995184038527693,1,161.5,560,0.9938080495356038,0.0,0.19364091699998198,5.341753667000148,gspan,2907,26.995184038527693,78475,145,19,19,787,1062.4736842105262,1266,1338,0.3654880234642333,0.43550051599587203,0.4602683178534572,0.25,726,19,1.0
hinge_production_filtered,"(0, 1, 2, 3, 1, 3, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,31,2907,0.010663914688682491,13,0.8666666666666667,26.995184038527693,1,93.7741935483871,539,0.9893360853113176,0.0,0.18154391699999906,7.256778624999924,gspan,2907,26.995184038527693,78475,145,27,24,156,965.5,1005.0,2066,0.33212934296525626,0.3457172342621259,0.7106983144134847,0.25,726,17,0.7083333333333334
hinge_production_filtered,"(0, 1, 2, 3, 1, 3, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = p_masskg_band  │  hinge: ρ = type  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,89,2907,0.03061575507395941,12,0.8,26.995184038527693,1,32.662921348314605,158,0.9693842449260406,0.0,0.19038312499998256,7.833281834000218,gspan,2907,26.995184038527693,78475,145,31,28,310,567.8571428571429,368.0,1372,0.19534129441250186,0.12659098727210183,0.4719642242862057,0.25,726,8,0.2857142857142857
hinge_production_filtered,"(0, 1, 3, 1, 1, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,2711,2907,0.9325765393876849,12,0.8,26.995184038527693,1,1.0722980450018444,4,0.06742346061231508,0.0,0.20928875000001312,1.526471374999801,gspan,2907,26.995184038527693,78475,145,3,0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,726,0,0.0
hinge_production_filtered,"(0, 1, 3, 2, 0, 3, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = id  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,846,2907,0.29102167182662536,12,0.8,26.995184038527693,1,3.4361702127659575,9,0.7089783281733746,0.0,0.20391762500000254,2.3491161670001475,gspan,2907,26.995184038527693,78475,145,6,3,696,969.0,844,1367,0.3333333333333333,0.29033367733058135,0.4702442380460956,0.25,726,2,0.6666666666666666
hinge_production_filtered,"(0, 1, 3, 2, 1, 2, 1, 4)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = p_masskg_band  │  steelpin: ρ = type  │  steelsheet: ρ = type,True,,67,2907,0.02304781561747506,12,0.8,26.995184038527693,1,43.38805970149254,372,0.976952184382525,0.0,0.20558750000000714,43.49791008300008,gspan,2907,26.995184038527693,78475,145,18,15,155,358.8666666666667,330,747,0.12344914574016741,0.11351909184726522,0.25696594427244585,0.25,726,2,0.13333333333333333
hinge_production_filtered,"(0, 1, 3, 2, 1, 3, 1, 2)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = p_masskg_band,True,,115,2907,0.03955968352253182,13,0.8666666666666667,26.995184038527693,1,25.278260869565216,257,0.9604403164774682,0.0,0.19033558399999606,6.924591959000054,gspan,2907,26.995184038527693,78475,145,26,25,198,977.8,696,2066,0.3363605091159271,0.239422084623323,0.7106983144134847,0.25,726,12,0.48
hinge_production_filtered,"(0, 1, 3, 2, 1, 3, 1, 3)",facility: ρ = id  │  femalepart: ρ = type  │  formedpart: ρ = type  │  hinge: ρ = p_masskg_band  │  hingepack: ρ = type  │  malepart: ρ = type  │  steelpin: ρ = type  │  steelsheet: ρ = SteelCoil,True,,125,2907,0.042999656002751976,12,0.8,26.995184038527693,1,23.256,179,0.957000343997248,0.0,0.2057667499999809,6.549649792000082,gspan,2907,26.995184038527693,78475,145,25,24,198,619.5833333333334,699.0,1367,0.21313496158697398,0.24045407636738905,0.4702442380460956,0.25,726,10,0.4166666666666667
